killing previous experiments...
initializing cxl memory...
I0914 14:57:17.155953 12391 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0914 14:57:17.155990 12391 Database.h:166] creating hash tables for database...
I0914 14:57:17.159739 12391 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0914 14:57:17.159961 12391 Database.h:146] district initialization finished in 0 milliseconds.
I0914 14:57:17.235977 12391 Database.h:146] customer initialization finished in 76 milliseconds.
I0914 14:57:17.250433 12391 Database.h:146] customer_name_idx initialization finished in 14 milliseconds.
I0914 14:57:17.292694 12391 Database.h:146] item initialization finished in 42 milliseconds.
I0914 14:57:17.460824 12391 Database.h:146] stock initialization finished in 168 milliseconds.
I0914 14:57:17.497403 12391 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0914 14:57:17.497417 12391 Coordinator.h:42] Coordinator initializes 2 workers.
I0914 14:57:17.499179 12391 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0914 14:57:17.499352 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.500507 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.501682 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.502862 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.504040 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.505187 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.506328 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.507475 12391 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0914 14:57:17.508622 12391 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0914 14:57:17.508754 12405 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0914 14:57:17.508874 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.508888 12391 Coordinator.h:423] Coordinator 0 connected to 1
I0914 14:57:17.508955 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.508957 12391 Coordinator.h:423] Coordinator 0 connected to 2
I0914 14:57:17.509033 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509037 12391 Coordinator.h:423] Coordinator 0 connected to 3
I0914 14:57:17.509352 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509361 12405 Coordinator.h:383] Listener accepted connection from coordinator 5
I0914 14:57:17.509367 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509368 12405 Coordinator.h:383] Listener accepted connection from coordinator 1
I0914 14:57:17.509368 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509375 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509389 12405 Coordinator.h:383] Listener accepted connection from coordinator 3
I0914 14:57:17.509384 12391 Coordinator.h:423] Coordinator 0 connected to 4
I0914 14:57:17.509394 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509402 12405 Coordinator.h:383] Listener accepted connection from coordinator 4
I0914 14:57:17.509406 12405 Socket.h:69] Disabling nagle
I0914 14:57:17.509408 12405 Coordinator.h:383] Listener accepted connection from coordinator 2
I0914 14:57:17.509466 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509469 12391 Coordinator.h:423] Coordinator 0 connected to 5
I0914 14:57:17.509583 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509588 12391 Coordinator.h:423] Coordinator 0 connected to 6
I0914 14:57:17.509671 12391 Socket.h:69] Disabling nagle
I0914 14:57:17.509683 12391 Coordinator.h:423] Coordinator 0 connected to 7
I0914 14:57:22.509250 12405 Socket.h:69] Disabling nagle
I0914 14:57:22.509258 12405 Coordinator.h:383] Listener accepted connection from coordinator 7
I0914 14:57:22.509418 12405 Socket.h:69] Disabling nagle
I0914 14:57:22.509423 12405 Coordinator.h:383] Listener accepted connection from coordinator 6
I0914 14:57:22.509423 12405 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0914 14:57:22.509493 12391 Coordinator.h:435] Coordinator 0 connected to all peers.
I0914 14:57:22.509518 12391 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0914 14:57:22.509531 12391 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0914 14:57:22.509585 12406 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0914 14:57:22.509606 12391 Coordinator.h:146] Coordinator starts to run 3 workers.
I0914 14:57:22.509624 12407 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0914 14:57:22.509675 12408 Executor.h:74] Executor 0 starts.
I0914 14:57:22.509714 12408 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0914 14:57:22.509729 12410 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0914 14:57:22.509766 12409 Executor.h:74] Executor 1 starts.
I0914 14:57:22.509773 12409 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0914 14:57:23.509788 12391 Coordinator.h:237] commit: 136332 abort: 6437 (718/5324/395), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 0, avg network size: 0, si_in_serializable: 0 0 %, local: 0 %, local_access: 1971189, local_cxl_access: 0 (0%), remote_access: 0, remote_access_with_req: 0 (-nan%), data_move_in: 0, n_data_move_out: 0
I0914 15:04:52.545136 12814 Coordinator.h:237] commit: 80014 abort: 3974 (415/3284/275), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 27840, avg network size: 0.347939, si_in_serializable: 0 0 %, local: 37.6197 %, local_access: 1133696, local_cxl_access: 426675 (37.6358%), remote_access: 29547, remote_access_with_req: 961 (3.25245%), data_move_in: 906, n_data_move_out: 0
I0914 15:04:53.545341 12814 Coordinator.h:237] commit: 80703 abort: 3810 (378/3156/276), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 26920, avg network size: 0.333569, si_in_serializable: 0 0 %, local: 37.664 %, local_access: 1139265, local_cxl_access: 428707 (37.6301%), remote_access: 29808, remote_access_with_req: 932 (3.12668%), data_move_in: 924, n_data_move_out: 0
I0914 15:04:54.545547 12814 Coordinator.h:237] commit: 80936 abort: 3918 (446/3199/273), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 25384, avg network size: 0.313631, si_in_serializable: 0 0 %, local: 37.652 %, local_access: 1139641, local_cxl_access: 429540 (37.6908%), remote_access: 29839, remote_access_with_req: 877 (2.93911%), data_move_in: 941, n_data_move_out: 0
I0914 15:04:55.545753 12814 Coordinator.h:237] commit: 80469 abort: 3926 (398/3242/286), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 25660, avg network size: 0.318881, si_in_serializable: 0 0 %, local: 37.6456 %, local_access: 1132622, local_cxl_access: 427511 (37.7452%), remote_access: 29720, remote_access_with_req: 884 (2.97443%), data_move_in: 829, n_data_move_out: 0
I0914 15:04:56.545953 12814 Coordinator.h:237] commit: 80777 abort: 3828 (359/3228/241), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 24656, avg network size: 0.305235, si_in_serializable: 0 0 %, local: 37.6543 %, local_access: 1135466, local_cxl_access: 428886 (37.7718%), remote_access: 29854, remote_access_with_req: 852 (2.85389%), data_move_in: 863, n_data_move_out: 0
I0914 15:04:57.546150 12814 Coordinator.h:237] commit: 80186 abort: 3863 (389/3187/287), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 26116, avg network size: 0.325693, si_in_serializable: 0 0 %, local: 37.3781 %, local_access: 1134700, local_cxl_access: 429902 (37.8868%), remote_access: 29391, remote_access_with_req: 902 (3.06897%), data_move_in: 838, n_data_move_out: 0
I0914 15:04:58.546351 12814 Coordinator.h:237] commit: 80714 abort: 3816 (403/3147/266), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23764, avg network size: 0.294422, si_in_serializable: 0 0 %, local: 37.872 %, local_access: 1135331, local_cxl_access: 429563 (37.8359%), remote_access: 29850, remote_access_with_req: 821 (2.75042%), data_move_in: 890, n_data_move_out: 0
I0914 15:04:59.546550 12814 Coordinator.h:237] commit: 80645 abort: 3808 (407/3151/250), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 23288, avg network size: 0.288772, si_in_serializable: 0 0 %, local: 37.6738 %, local_access: 1135354, local_cxl_access: 430295 (37.8996%), remote_access: 29758, remote_access_with_req: 807 (2.71188%), data_move_in: 803, n_data_move_out: 0
I0914 15:05:00.546751 12814 Coordinator.h:237] commit: 80035 abort: 3844 (374/3226/244), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 22828, avg network size: 0.285225, si_in_serializable: 0 0 %, local: 37.666 %, local_access: 1125969, local_cxl_access: 426765 (37.902%), remote_access: 29468, remote_access_with_req: 792 (2.68766%), data_move_in: 850, n_data_move_out: 0
I0914 15:05:01.546955 12814 Coordinator.h:237] commit: 79882 abort: 3809 (375/3168/266), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 22120, avg network size: 0.276908, si_in_serializable: 0 0 %, local: 37.5391 %, local_access: 1130259, local_cxl_access: 429764 (38.0235%), remote_access: 29445, remote_access_with_req: 766 (2.60146%), data_move_in: 773, n_data_move_out: 0
I0914 15:05:02.547158 12814 Coordinator.h:237] commit: 79828 abort: 3843 (388/3162/293), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21556, avg network size: 0.270031, si_in_serializable: 0 0 %, local: 37.6021 %, local_access: 1127777, local_cxl_access: 429503 (38.084%), remote_access: 29457, remote_access_with_req: 742 (2.51893%), data_move_in: 731, n_data_move_out: 0
I0914 15:05:03.547502 12814 Coordinator.h:237] commit: 80395 abort: 3846 (389/3196/261), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21336, avg network size: 0.26539, si_in_serializable: 0 0 %, local: 37.2884 %, local_access: 1131866, local_cxl_access: 430754 (38.057%), remote_access: 29414, remote_access_with_req: 735 (2.49881%), data_move_in: 761, n_data_move_out: 0
I0914 15:05:04.547871 12814 Coordinator.h:237] commit: 79243 abort: 3895 (417/3216/262), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 22084, avg network size: 0.278687, si_in_serializable: 0 0 %, local: 38.0892 %, local_access: 1119937, local_cxl_access: 427203 (38.1453%), remote_access: 29701, remote_access_with_req: 761 (2.5622%), data_move_in: 742, n_data_move_out: 0
I0914 15:05:05.548190 12814 Coordinator.h:237] commit: 79853 abort: 3718 (377/3078/263), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 21620, avg network size: 0.270747, si_in_serializable: 0 0 %, local: 37.8483 %, local_access: 1123152, local_cxl_access: 428337 (38.137%), remote_access: 29551, remote_access_with_req: 749 (2.5346%), data_move_in: 707, n_data_move_out: 0
I0914 15:05:06.548391 12814 Coordinator.h:237] commit: 79754 abort: 3834 (424/3144/266), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19168, avg network size: 0.240339, si_in_serializable: 0 0 %, local: 37.5705 %, local_access: 1125858, local_cxl_access: 430427 (38.231%), remote_access: 29302, remote_access_with_req: 660 (2.25241%), data_move_in: 673, n_data_move_out: 0
I0914 15:05:07.548599 12814 Coordinator.h:237] commit: 79069 abort: 3804 (412/3138/254), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20576, avg network size: 0.260228, si_in_serializable: 0 0 %, local: 37.5394 %, local_access: 1119017, local_cxl_access: 428407 (38.2842%), remote_access: 29141, remote_access_with_req: 713 (2.44672%), data_move_in: 675, n_data_move_out: 0
I0914 15:05:08.548799 12814 Coordinator.h:237] commit: 79521 abort: 3738 (381/3077/280), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19816, avg network size: 0.249192, si_in_serializable: 0 0 %, local: 37.5134 %, local_access: 1120439, local_cxl_access: 428452 (38.2397%), remote_access: 29189, remote_access_with_req: 686 (2.3502%), data_move_in: 700, n_data_move_out: 0
I0914 15:05:09.549147 12814 Coordinator.h:237] commit: 78957 abort: 3792 (425/3095/272), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19676, avg network size: 0.249199, si_in_serializable: 0 0 %, local: 37.8636 %, local_access: 1114702, local_cxl_access: 426521 (38.2632%), remote_access: 29247, remote_access_with_req: 682 (2.33186%), data_move_in: 680, n_data_move_out: 0
I0914 15:05:10.549351 12814 Coordinator.h:237] commit: 79692 abort: 3667 (386/3010/271), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 20312, avg network size: 0.254881, si_in_serializable: 0 0 %, local: 37.7077 %, local_access: 1121532, local_cxl_access: 429645 (38.3088%), remote_access: 29376, remote_access_with_req: 700 (2.3829%), data_move_in: 670, n_data_move_out: 0
I0914 15:05:11.549551 12814 Coordinator.h:237] commit: 79379 abort: 3837 (385/3179/273), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16804, avg network size: 0.211693, si_in_serializable: 0 0 %, local: 37.224 %, local_access: 1118904, local_cxl_access: 428130 (38.2633%), remote_access: 29002, remote_access_with_req: 583 (2.01021%), data_move_in: 679, n_data_move_out: 0
I0914 15:05:12.549753 12814 Coordinator.h:237] commit: 79284 abort: 3652 (408/2987/257), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 19924, avg network size: 0.251299, si_in_serializable: 0 0 %, local: 37.7075 %, local_access: 1123057, local_cxl_access: 431741 (38.4434%), remote_access: 29159, remote_access_with_req: 690 (2.36634%), data_move_in: 642, n_data_move_out: 0
I0914 15:05:13.549953 12814 Coordinator.h:237] commit: 78344 abort: 3775 (380/3121/274), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18520, avg network size: 0.236393, si_in_serializable: 0 0 %, local: 37.8025 %, local_access: 1104686, local_cxl_access: 424346 (38.4133%), remote_access: 29062, remote_access_with_req: 643 (2.21251%), data_move_in: 667, n_data_move_out: 0
I0914 15:05:14.550315 12814 Coordinator.h:237] commit: 78802 abort: 3697 (365/3038/294), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 18256, avg network size: 0.231669, si_in_serializable: 0 0 %, local: 37.8747 %, local_access: 1114125, local_cxl_access: 428116 (38.4262%), remote_access: 29307, remote_access_with_req: 632 (2.15648%), data_move_in: 646, n_data_move_out: 0
I0914 15:05:15.550630 12814 Coordinator.h:237] commit: 78838 abort: 3734 (371/3110/253), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16476, avg network size: 0.208986, si_in_serializable: 0 0 %, local: 37.5479 %, local_access: 1111865, local_cxl_access: 427387 (38.4387%), remote_access: 28953, remote_access_with_req: 571 (1.97216%), data_move_in: 653, n_data_move_out: 0
I0914 15:05:16.550980 12814 Coordinator.h:237] commit: 79015 abort: 3783 (362/3145/276), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17068, avg network size: 0.21601, si_in_serializable: 0 0 %, local: 37.7409 %, local_access: 1106271, local_cxl_access: 424087 (38.3348%), remote_access: 29237, remote_access_with_req: 590 (2.01799%), data_move_in: 634, n_data_move_out: 0
I0914 15:05:17.551291 12814 Coordinator.h:237] commit: 78523 abort: 3757 (402/3107/248), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 17872, avg network size: 0.227602, si_in_serializable: 0 0 %, local: 37.589 %, local_access: 1108463, local_cxl_access: 426871 (38.5102%), remote_access: 28967, remote_access_with_req: 621 (2.14382%), data_move_in: 573, n_data_move_out: 0
I0914 15:05:18.551673 12814 Coordinator.h:237] commit: 78636 abort: 3759 (400/3125/234), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16984, avg network size: 0.215983, si_in_serializable: 0 0 %, local: 37.6685 %, local_access: 1107896, local_cxl_access: 426169 (38.4665%), remote_access: 29011, remote_access_with_req: 588 (2.02682%), data_move_in: 579, n_data_move_out: 0
I0914 15:05:19.551965 12814 Coordinator.h:237] commit: 78326 abort: 3732 (376/3077/279), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15952, avg network size: 0.203662, si_in_serializable: 0 0 %, local: 38.0014 %, local_access: 1105476, local_cxl_access: 425727 (38.5107%), remote_access: 29231, remote_access_with_req: 553 (1.89183%), data_move_in: 606, n_data_move_out: 0
I0914 15:05:20.552315 12814 Coordinator.h:237] commit: 78604 abort: 3735 (347/3143/245), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16244, avg network size: 0.206656, si_in_serializable: 0 0 %, local: 37.8365 %, local_access: 1103236, local_cxl_access: 424507 (38.4783%), remote_access: 29205, remote_access_with_req: 561 (1.9209%), data_move_in: 551, n_data_move_out: 0
I0914 15:05:21.552634 12814 Coordinator.h:237] commit: 78318 abort: 3704 (383/3045/276), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16536, avg network size: 0.211139, si_in_serializable: 0 0 %, local: 37.5801 %, local_access: 1107407, local_cxl_access: 427730 (38.6245%), remote_access: 28812, remote_access_with_req: 572 (1.98528%), data_move_in: 541, n_data_move_out: 0
I0914 15:05:22.552942 12814 Coordinator.h:237] commit: 78666 abort: 3613 (388/2971/254), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16840, avg network size: 0.21407, si_in_serializable: 0 0 %, local: 37.6287 %, local_access: 1113658, local_cxl_access: 431058 (38.7065%), remote_access: 28838, remote_access_with_req: 583 (2.02164%), data_move_in: 579, n_data_move_out: 0
I0914 15:05:23.553273 12814 Coordinator.h:237] commit: 78549 abort: 3693 (388/3058/247), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16336, avg network size: 0.207972, si_in_serializable: 0 0 %, local: 37.6313 %, local_access: 1102744, local_cxl_access: 425131 (38.5521%), remote_access: 28921, remote_access_with_req: 565 (1.9536%), data_move_in: 550, n_data_move_out: 0
I0914 15:05:24.553478 12814 Coordinator.h:237] commit: 78219 abort: 3743 (386/3099/258), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14464, avg network size: 0.184917, si_in_serializable: 0 0 %, local: 37.6584 %, local_access: 1102775, local_cxl_access: 426044 (38.6338%), remote_access: 28810, remote_access_with_req: 501 (1.73898%), data_move_in: 562, n_data_move_out: 0
I0914 15:05:25.553679 12814 Coordinator.h:237] commit: 78313 abort: 3703 (374/3043/286), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 16132, avg network size: 0.205994, si_in_serializable: 0 0 %, local: 37.6055 %, local_access: 1100805, local_cxl_access: 425546 (38.6577%), remote_access: 28746, remote_access_with_req: 557 (1.93766%), data_move_in: 483, n_data_move_out: 0
I0914 15:05:26.553882 12814 Coordinator.h:237] commit: 78053 abort: 3714 (389/3076/249), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14408, avg network size: 0.184593, si_in_serializable: 0 0 %, local: 37.6296 %, local_access: 1099284, local_cxl_access: 425404 (38.6983%), remote_access: 28804, remote_access_with_req: 500 (1.73587%), data_move_in: 553, n_data_move_out: 0
I0914 15:05:27.554081 12814 Coordinator.h:237] commit: 78347 abort: 3607 (393/2958/256), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14928, avg network size: 0.190537, si_in_serializable: 0 0 %, local: 37.5126 %, local_access: 1103913, local_cxl_access: 427827 (38.7555%), remote_access: 28742, remote_access_with_req: 518 (1.80224%), data_move_in: 522, n_data_move_out: 0
I0914 15:05:28.554283 12814 Coordinator.h:237] commit: 78470 abort: 3704 (391/3065/248), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14820, avg network size: 0.188862, si_in_serializable: 0 0 %, local: 37.7036 %, local_access: 1100960, local_cxl_access: 425950 (38.689%), remote_access: 29000, remote_access_with_req: 512 (1.76552%), data_move_in: 488, n_data_move_out: 0
I0914 15:05:29.554484 12814 Coordinator.h:237] commit: 77899 abort: 3625 (388/2961/276), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14948, avg network size: 0.191889, si_in_serializable: 0 0 %, local: 37.4921 %, local_access: 1102743, local_cxl_access: 428043 (38.8162%), remote_access: 28621, remote_access_with_req: 519 (1.81335%), data_move_in: 513, n_data_move_out: 0
I0914 15:05:30.554687 12814 Coordinator.h:237] commit: 78163 abort: 3560 (336/2986/238), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14784, avg network size: 0.189143, si_in_serializable: 0 0 %, local: 37.7928 %, local_access: 1099821, local_cxl_access: 426395 (38.7695%), remote_access: 28908, remote_access_with_req: 513 (1.7746%), data_move_in: 525, n_data_move_out: 0
I0914 15:05:31.554890 12814 Coordinator.h:237] commit: 77604 abort: 3658 (376/2986/296), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14376, avg network size: 0.185248, si_in_serializable: 0 0 %, local: 37.931 %, local_access: 1094423, local_cxl_access: 424160 (38.7565%), remote_access: 28848, remote_access_with_req: 497 (1.72282%), data_move_in: 483, n_data_move_out: 0
I0914 15:05:32.555088 12814 Coordinator.h:237] commit: 77542 abort: 3792 (409/3134/249), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13940, avg network size: 0.179774, si_in_serializable: 0 0 %, local: 37.804 %, local_access: 1090843, local_cxl_access: 422662 (38.7464%), remote_access: 28832, remote_access_with_req: 481 (1.66829%), data_move_in: 487, n_data_move_out: 0
I0914 15:05:33.555289 12814 Coordinator.h:237] commit: 77291 abort: 3698 (369/3096/233), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14172, avg network size: 0.183359, si_in_serializable: 0 0 %, local: 37.8453 %, local_access: 1087578, local_cxl_access: 421543 (38.7598%), remote_access: 28694, remote_access_with_req: 490 (1.70767%), data_move_in: 462, n_data_move_out: 0
